artikel_id,url
1703127252,https://shop.mango.com/assets/rcs/pics/static/T1/fotos/SE/17031272_52.jpg?ts=1747924512864
1703127252,https://shop.mango.com/assets/rcs/pics/static/T1/fotos/SE/17031272_52_R.jpg?ts=1747924512864
1703127252,https://shop.mango.com/assets/rcs/pics/static/T1/fotos/SE/17031272_52_D8.jpg?ts=1744016729173
1703127999,https://shop.mango.com/assets/rcs/pics/static/T1/fotos/SE/17031279_99.jpg?ts=1747924512864
1703127999,https://shop.mango.com/assets/rcs/pics/static/T1/fotos/SE/17031279_99_R.jpg?ts=1747924512864
1703128001,https://shop.mango.com/assets/rcs/pics/static/T1/fotos/SE/17031280_01.jpg?ts=1747924512864
